benefitInformation.pmBenefitCode,benefitInformation.benefitName,appliedDiscountProduct,product,pmProductId,legacyProductId,discountType,discountAmount,maxDiscountAmount,benefitType,benefitInformation.marketingKeyword
BA00000046,"T플랜 맥스, 5GX플래티넘 Wavve 무료","[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",(구)5GX플래티넘,PA00000042,NA00006405,정률할인,100%,15900원,이용료 할인,"['OTT', '동영상', 'wavve', '웨이브', '라이브', '실시간', 'VOD', '본방', '이용권', '콘텐츠', '다시보기', 'wave', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료', '콘텐츠할인', '요금제할인', 'wavve앤데이터', '웨이브할인', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스']"
BA00000048,T우주패스(유튜브프리미엄) 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}, {'product': 'T 우주패스 쇼핑 G마켓', 'pmProductId': 'PD00000051', 'legacyProductId': 'PR00000488'}, {'product': 'T 우주패스 쇼핑 11번가', 'pmProductId': 'PD00000050', 'legacyProductId': 'PR00000104'}]",0 청년 109(T 우주),PA00000076,NA00008676,정액할인,13900원,13900원,이용료 할인,"['요금제혜택', '우주패스', '유튜브', '유튜브프리미엄', '우주패스life', '우주패스all', '유튜브혜택', '유튜브할인', '구독혜택', 'youtubepremium']"
BA00000048,T우주패스(유튜브프리미엄) 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}, {'product': 'T 우주패스 쇼핑 G마켓', 'pmProductId': 'PD00000051', 'legacyProductId': 'PR00000488'}, {'product': 'T 우주패스 쇼핑 11번가', 'pmProductId': 'PD00000050', 'legacyProductId': 'PR00000104'}]",다이렉트5G 76(T 우주),PA00000077,NA00008685,정액할인,13900원,13900원,이용료 할인,"['요금제혜택', '우주패스', '유튜브', '유튜브프리미엄', '우주패스life', '우주패스all', '유튜브혜택', '유튜브할인', '구독혜택', 'youtubepremium']"
BA00000048,T우주패스(유튜브프리미엄) 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}, {'product': 'T 우주패스 쇼핑 G마켓', 'pmProductId': 'PD00000051', 'legacyProductId': 'PR00000488'}, {'product': 'T 우주패스 쇼핑 11번가', 'pmProductId': 'PD00000050', 'legacyProductId': 'PR00000104'}]",5GX 프리미엄(T 우주),PA00000083,NA00008565,정액할인,13900원,13900원,이용료 할인,"['요금제혜택', '우주패스', '유튜브', '유튜브프리미엄', '우주패스life', '우주패스all', '유튜브혜택', '유튜브할인', '구독혜택', 'youtubepremium']"
BA00000048,T우주패스(유튜브프리미엄) 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}, {'product': 'T 우주패스 쇼핑 G마켓', 'pmProductId': 'PD00000051', 'legacyProductId': 'PR00000488'}, {'product': 'T 우주패스 쇼핑 11번가', 'pmProductId': 'PD00000050', 'legacyProductId': 'PR00000104'}]",다이렉트5G 76(유튜브 프리미엄),PA00002804,NA00009122,정액할인,13900원,13900원,이용료 할인,"['요금제혜택', '우주패스', '유튜브', '유튜브프리미엄', '우주패스life', '우주패스all', '유튜브혜택', '유튜브할인', '구독혜택', 'youtubepremium']"
BA00000048,T우주패스(유튜브프리미엄) 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}, {'product': 'T 우주패스 쇼핑 G마켓', 'pmProductId': 'PD00000051', 'legacyProductId': 'PR00000488'}, {'product': 'T 우주패스 쇼핑 11번가', 'pmProductId': 'PD00000050', 'legacyProductId': 'PR00000104'}]",5GX 프리미엄(유튜브 프리미엄),PA00002808,NA00009121,정액할인,13900원,13900원,이용료 할인,"['요금제혜택', '우주패스', '유튜브', '유튜브프리미엄', '우주패스life', '우주패스all', '유튜브혜택', '유튜브할인', '구독혜택', 'youtubepremium']"
BA00000048,T우주패스(유튜브프리미엄) 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}, {'product': 'T 우주패스 쇼핑 G마켓', 'pmProductId': 'PD00000051', 'legacyProductId': 'PR00000488'}, {'product': 'T 우주패스 쇼핑 11번가', 'pmProductId': 'PD00000050', 'legacyProductId': 'PR00000104'}]",0 청년 109(유튜브 프리미엄),PA00002812,NA00009123,정액할인,13900원,13900원,이용료 할인,"['요금제혜택', '우주패스', '유튜브', '유튜브프리미엄', '우주패스life', '우주패스all', '유튜브혜택', '유튜브할인', '구독혜택', 'youtubepremium']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",5GX 플래티넘(넷플릭스),PA00000231,NA00008719,정액할인,19900원,19900원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",5GX 프리미엄(넷플릭스),PA00000071,NA00008720,정액할인,13500원,13500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",다이렉트5G 76(넷플릭스),PA00000078,NA00008723,정액할인,13500원,13500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",0 청년 109(넷플릭스),PA00000079,NA00008726,정액할인,13500원,13500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",5GX 프라임플러스(넷플릭스),PA00000066,NA00008721,정액할인,9900원,9900원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",0 청년 99(넷플릭스),PA00000068,NA00008727,정액할인,9900원,9900원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",다이렉트5G 69(넷플릭스),PA00000072,NA00008724,정액할인,9900원,9900원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",0 청년 다이렉트 69(넷플릭스),PA00000074,NA00008730,정액할인,9900원,9900원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",5GX 프라임(넷플릭스),PA00000067,NA00008722,정액할인,5000원,5000원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",0 청년 89(넷플릭스),PA00000069,NA00008728,정액할인,5000원,5000원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",다이렉트5G 62(넷플릭스),PA00000073,NA00008725,정액할인,5000원,5000원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'T 우주패스 Netflix', 'pmProductId': 'PD00000057', 'legacyProductId': 'PR00000435'}]",0 청년 다이렉트 62(넷플릭스),PA00000075,NA00008731,정액할인,5000원,5000원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",5GX 플래티넘(넷플릭스),PA00000231,NA00008719,정액할인,17000원,17000원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",5GX 프리미엄(넷플릭스),PA00000071,NA00008720,정액할인,13500원,13500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",다이렉트5G 76(넷플릭스),PA00000078,NA00008723,정액할인,13500원,13500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",0 청년 109(넷플릭스),PA00000079,NA00008726,정액할인,13500원,13500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",5GX 프라임플러스(넷플릭스),PA00000066,NA00008721,정액할인,9900원,9900원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",0 청년 99(넷플릭스),PA00000068,NA00008727,정액할인,9900원,9900원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",다이렉트5G 69(넷플릭스),PA00000072,NA00008724,정액할인,9900원,9900원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",0 청년 다이렉트 69(넷플릭스),PA00000074,NA00008730,정액할인,9900원,9900원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",5GX 프라임(넷플릭스),PA00000067,NA00008722,정액할인,5500원,5500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",0 청년 89(넷플릭스),PA00000069,NA00008728,정액할인,5500원,5500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",다이렉트5G 62(넷플릭스),PA00000073,NA00008725,정액할인,5500원,5500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00000053,넷플릭스 구독 제공,"[{'product': 'Netflix', 'pmProductId': 'PD00000058', 'legacyProductId': 'PR00000501'}]",0 청년 다이렉트 62(넷플릭스),PA00000075,NA00008731,정액할인,5500원,5500원,이용료 할인,"['넷플릭스', '우주패스', '넷플릭스혜택', '넷플릭스멤버십', '넷플릭스할인', '구독혜택', '요금제혜택', 'Netflix']"
BA00001857,T우주패스 편의점&카페 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}]",다이렉트5G 62,PA00000012,NA00008104,정액할인,5000원,5000원,이용료 할인,"['우주패스 할인', '편의점&카페', '우주패스', '요금제혜택', '편의점할인', '구독혜택', '세븐일레븐', 'T우주', '투썸플레이스', '카페할인', '우주패스편의점&카페']"
BA00001857,T우주패스 편의점&카페 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}]",5GX 프라임,PA00000061,NA00007790,정액할인,5000원,5000원,이용료 할인,"['우주패스 할인', '편의점&카페', '우주패스', '요금제혜택', '편의점할인', '구독혜택', '세븐일레븐', 'T우주', '투썸플레이스', '카페할인', '우주패스편의점&카페']"
BA00001857,T우주패스 편의점&카페 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}]",0 청년 89,PA00000065,NA00008140,정액할인,5000원,5000원,이용료 할인,"['우주패스 할인', '편의점&카페', '우주패스', '요금제혜택', '편의점할인', '구독혜택', '세븐일레븐', 'T우주', '투썸플레이스', '카페할인', '우주패스편의점&카페']"
BA00001857,T우주패스 편의점&카페 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}]",5GX 프라임(넷플릭스),PA00000067,NA00008722,정액할인,5000원,5000원,이용료 할인,"['우주패스 할인', '편의점&카페', '우주패스', '요금제혜택', '편의점할인', '구독혜택', '세븐일레븐', 'T우주', '투썸플레이스', '카페할인', '우주패스편의점&카페']"
BA00001857,T우주패스 편의점&카페 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}]",0 청년 89(넷플릭스),PA00000069,NA00008728,정액할인,5000원,5000원,이용료 할인,"['우주패스 할인', '편의점&카페', '우주패스', '요금제혜택', '편의점할인', '구독혜택', '세븐일레븐', 'T우주', '투썸플레이스', '카페할인', '우주패스편의점&카페']"
BA00001857,T우주패스 편의점&카페 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}]",다이렉트5G 62(넷플릭스),PA00000073,NA00008725,정액할인,5000원,5000원,이용료 할인,"['우주패스 할인', '편의점&카페', '우주패스', '요금제혜택', '편의점할인', '구독혜택', '세븐일레븐', 'T우주', '투썸플레이스', '카페할인', '우주패스편의점&카페']"
BA00001857,T우주패스 편의점&카페 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}]",0 청년 다이렉트 62(넷플릭스),PA00000075,NA00008731,정액할인,5000원,5000원,이용료 할인,"['우주패스 할인', '편의점&카페', '우주패스', '요금제혜택', '편의점할인', '구독혜택', '세븐일레븐', 'T우주', '투썸플레이스', '카페할인', '우주패스편의점&카페']"
BA00001857,T우주패스 편의점&카페 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}]",0 청년 다이렉트 62,PA00000091,NA00008155,정액할인,5000원,5000원,이용료 할인,"['우주패스 할인', '편의점&카페', '우주패스', '요금제혜택', '편의점할인', '구독혜택', '세븐일레븐', 'T우주', '투썸플레이스', '카페할인', '우주패스편의점&카페']"
BA00001857,T우주패스 편의점&카페 할인,"[{'product': 'T 우주패스 편의점&카페', 'pmProductId': 'PD00000052', 'legacyProductId': 'PR00000109'}]",다이렉트5G 69(T 우주),PA00000010,NA00008100,정률할인,100%,9900원,이용료 할인,"['우주패스 할인', '편의점&카페', '우주패스', '요금제혜택', '편의점할인', '구독혜택', '세븐일레븐', 'T우주', '투썸플레이스', '카페할인', '우주패스편의점&카페']"
